year,country,team_size_all,team_size_male,team_size_female,p1,p2,p3,p4,p5,p6,p7,awards_gold,awards_silver,awards_bronze,awards_honorable_mentions,leader,deputy_leader,longitude,latitude
2018,Algeria,4,4.0,,10.0,2.0,0.0,4.0,1.0,1.0,,0.0,0.0,0.0,0.0,Abdallah Rahmani,Djamel Aouadi,8.602510428642177,
2018,Luxembourg,2,2.0,,7.0,3.0,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,1.0,Charles Leytem,Pascal Zeihen,6.038628377000094,
2018,Ghana,5,3.0,2.0,8.0,3.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mawuenyega Dogoe,,-0.16610917099996,
2018,Botswana,6,3.0,3.0,7.0,0.0,0.0,4.0,1.0,0.0,,0.0,0.0,0.0,1.0,Mmoloki Lekhutlile,Mathews Masole,25.259780721000112,
2018,Paraguay,6,5.0,1.0,7.0,0.0,0.0,2.0,3.0,0.0,,0.0,0.0,0.0,0.0,Juan José Cáceres Silva,Darío De Jesús Torres Herebia,-58.15879675299999,
2018,Cambodia,6,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Ngonn Seam,Karim Ham,103.8048608730002,103.32471764400012
2018,Guatemala,3,3.0,,1.0,1.0,0.0,7.0,2.0,0.0,,0.0,0.0,0.0,1.0,,Carlos Adrián Ramírez Álvarez,-89.16049617499996,
2018,Egypt,4,3.0,1.0,1.0,2.0,0.0,7.0,0.0,0.0,,0.0,0.0,0.0,1.0,Walid Gomaa,Fatma Mohamed,34.00294030000012,34.02849368600019
2018,Iraq,6,5.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,Cuneyt Kilic,Muhammed Celiktas,42.896740357000084,
2018,Uganda,4,2.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,Jasper Okello,Namuddu Assumpta Kasamba,34.10802616400014,
2018,Ivory Coast,6,6.0,,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,Adama Coulibaly,Aboubacar Camara,-3.1849666009999,-6.249458780999873
2018,Uruguay,4,4.0,,0.0,3.0,0.0,1.0,3.0,0.0,,0.0,0.0,0.0,0.0,Guillermo Stock,Javier Peraza,-56.90636673999998,
2018,Honduras,3,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,José Alberto Fajardo Tejada,Edgar Vásquez  Alberto,-87.62433834499993,-87.61241614499988
2018,Nepal,6,6.0,,2.0,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,0.0,0.0,Deepak Bastola,Mahendra Lal Shrestha,81.77901818800007,
2018,Venezuela,1,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Rafael Sánchez,José Nieto,-61.39027141599988,-61.00568600199992
2018,Tanzania,3,3.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Ertugrul Tarhan,Jennete Lucy D'Mello,,
2017,Republic of Korea,6,5.0,1.0,42.0,39.0,1.0,42.0,22.0,24.0,,6.0,0.0,0.0,0.0,Yongjin Song,Suyoung Choi,,
2017,People's Republic of China,6,6.0,,42.0,25.0,0.0,42.0,19.0,31.0,,5.0,1.0,0.0,0.0,Yijun Yao,Sihui Zhang,,
2017,Vietnam,6,6.0,,42.0,36.0,0.0,42.0,21.0,14.0,,4.0,1.0,1.0,0.0,Anh Vinh Lê,Bá Khánh Trình Lê,106.66871178500006,106.22339928500017
2017,United States of America,6,6.0,,42.0,29.0,0.0,42.0,23.0,12.0,,3.0,3.0,0.0,0.0,Po-Shen Loh,Brian Lawrence,-155.6065189699999,-156.5445550619999
2017,Islamic Republic of Iran,6,6.0,,42.0,32.0,0.0,42.0,17.0,9.0,,2.0,3.0,1.0,0.0,Omid Hatami Varzaneh,Seyed Hesam Firouzi,,
2017,Japan,6,6.0,,41.0,21.0,0.0,42.0,23.0,7.0,,2.0,2.0,2.0,0.0,Yasuo Morita,Keiko Tasaki,141.46794681100008,153.97828209700018
2017,Singapore,6,6.0,,42.0,26.0,0.0,37.0,22.0,4.0,,2.0,1.0,2.0,1.0,Yan Loi Wong,Xinghuan Ai,103.96078535200013,
2017,Thailand,6,6.0,,41.0,30.0,0.0,42.0,17.0,1.0,,3.0,0.0,2.0,1.0,Wittawat Kositwattanarerk,Dungjade Shiowattana,99.247813347,99.65870201900012
2017,Taiwan,6,6.0,,40.0,31.0,0.0,42.0,7.0,10.0,,1.0,4.0,1.0,0.0,Chu-Lan Kao,Wen-Ching Yu,121.58765709700006,121.49610436300011
2017,United Kingdom,6,5.0,1.0,42.0,17.0,5.0,42.0,8.0,16.0,,3.0,0.0,2.0,1.0,Geoff Smith,Dominic Yeo,-6.287505662999905,-6.332508917999888
2017,Russian Federation,6,6.0,,42.0,26.0,7.0,37.0,8.0,8.0,,1.0,3.0,2.0,0.0,Nazar Agakhanov,Dmitry Tereshin,,
2017,Georgia,6,6.0,,42.0,22.0,0.0,42.0,18.0,3.0,,1.0,2.0,3.0,0.0,George Chelidze,Givi Nadibaidze,40.47983361800013,
2017,Greece,6,6.0,,42.0,33.0,0.0,42.0,9.0,1.0,,1.0,4.0,1.0,0.0,Anargyros Fellouris,Silouanos Brazitikos,24.135264519000145,27.007090691000116
2017,Belarus,6,6.0,,40.0,23.0,1.0,42.0,16.0,0.0,,1.0,1.0,4.0,0.0,Igor Voronovich,Mikhail Karpuk,28.148906697000115,
2017,Czech Republic,6,6.0,,42.0,26.0,4.0,34.0,16.0,0.0,,1.0,2.0,2.0,1.0,Josef Tkadlec,Jaroslav Zhouf,14.39780806400006,
2017,Ukraine,6,6.0,,42.0,30.0,0.0,36.0,10.0,4.0,,1.0,2.0,2.0,1.0,Bogdan Rublov,Andrii Pankov,29.807465040000153,32.783213738000114
2017,Philippines,6,6.0,,42.0,25.0,0.0,42.0,11.0,0.0,,0.0,3.0,3.0,0.0,Richard Eden,Louie John Vallejo,119.84978274800014,119.45655358200023
2017,Bulgaria,6,5.0,1.0,40.0,31.0,0.0,42.0,1.0,2.0,,0.0,4.0,2.0,0.0,Peter Boyvalenkov,Emil Kolev,22.919561808000054,
2017,Italy,6,6.0,,42.0,22.0,0.0,34.0,18.0,0.0,,2.0,1.0,1.0,2.0,Roberto Dvornicich,Ludovico Pernazza,12.621267123000052,12.856944207000112
2017,Netherlands,6,6.0,,41.0,21.0,0.0,39.0,15.0,0.0,,1.0,2.0,1.0,1.0,Quintijn Puite,Birgit van Dalen,-68.23729407499985,-62.958723137999925
2017,Serbia,6,5.0,1.0,40.0,30.0,0.0,42.0,4.0,0.0,,0.0,4.0,2.0,0.0,Dušan Đukić,Bojan Bašić,,
2017,Hungary,6,5.0,1.0,40.0,22.0,0.0,34.0,16.0,3.0,,2.0,1.0,1.0,1.0,József Pelikán,Sándor Dobos,20.981488891000083,
2017,Poland,6,6.0,,39.0,23.0,0.0,42.0,9.0,2.0,,1.0,0.0,5.0,0.0,Michał Pilipczuk,Andrzej Grzesik,19.00212649800008,
2017,Romania,6,5.0,1.0,42.0,17.0,0.0,42.0,9.0,5.0,,0.0,3.0,2.0,1.0,Radu Gologan,Mihai Chiş,26.722378784000114,
2017,Kazakhstan,6,5.0,1.0,40.0,18.0,0.0,35.0,15.0,5.0,,1.0,2.0,1.0,1.0,Damir Yeliussizov,Kanat Satylkhanov,50.6595158210001,50.0428166020001
2017,Argentina,6,6.0,,40.0,20.0,0.0,42.0,9.0,0.0,,1.0,2.0,1.0,2.0,Patricia Fauring,Martín Mereb,-68.65412350199998,-64.32371985599994
2017,Bangladesh,6,6.0,,42.0,17.0,0.0,42.0,10.0,0.0,,0.0,2.0,2.0,2.0,Mahbubul Alam Majumdar,A A Munir Hasan,91.93873131600012,89.13249759200002
2017,Hong Kong,6,5.0,1.0,42.0,20.0,0.0,23.0,26.0,0.0,,1.0,1.0,3.0,1.0,Tat Wing Leung,Tak Wing Ching,,
2017,Canada,6,5.0,1.0,42.0,22.0,0.0,37.0,1.0,8.0,,1.0,2.0,2.0,1.0,James Rickards,Sarah Sun,-65.61058508999994,-59.85837099799994
2017,Peru,6,6.0,,38.0,27.0,0.0,42.0,1.0,1.0,,0.0,2.0,3.0,1.0,Jorge Tipe Villanueva,Emilio Gonzaga Ramírez,-76.17565995399988,-76.4507312319999
2017,Indonesia,6,6.0,,40.0,22.0,0.0,42.0,4.0,0.0,,0.0,2.0,3.0,1.0,Aleams Barra,Hery Susanto,121.59742272200018,123.36133873800017
2017,Israel,6,6.0,,40.0,33.0,0.0,30.0,1.0,3.0,,0.0,3.0,2.0,0.0,Dan Carmon,Shachar Carmeli,35.80363326000017,
2017,Germany,6,6.0,,41.0,16.0,0.0,34.0,15.0,0.0,,0.0,1.0,3.0,2.0,Jürgen Prestin,Eric Müller,6.742198113000114,6.873789910000141
2017,Australia,6,6.0,,42.0,10.0,8.0,31.0,11.0,1.0,,0.0,3.0,2.0,1.0,Angelo Di Pasquale,Andrew Elvey Price,158.86573326900012,147.36548912900005
2017,Croatia,6,6.0,,38.0,25.0,0.0,37.0,2.0,0.0,,0.0,2.0,3.0,1.0,Mea Bombardelli,Ivan Krijan,16.933929884000094,17.371592644000117
2017,Türkiye,6,6.0,,40.0,15.0,0.0,42.0,4.0,1.0,,0.0,1.0,3.0,2.0,Azer Kerimov,Şahin Emrah,,
2017,Brazil,6,6.0,,40.0,17.0,0.0,37.0,6.0,1.0,,0.0,2.0,1.0,3.0,Krerley Irraciel Martins Oliveira,Frederico Vale Girão,-48.54259192599997,-48.58324133999986
2017,Malaysia,6,5.0,1.0,40.0,17.0,0.0,42.0,2.0,0.0,,0.0,2.0,2.0,2.0,M. Suhaimi Ramly,Nor Sakinah Mohamad,111.4124455090001,104.17212975400011
2017,France,6,6.0,,41.0,11.0,0.0,32.0,16.0,0.0,,0.0,2.0,2.0,2.0,Pierre Bornsztein,Vincent Jugé,55.5013126960001,45.27572675900015
2017,Saudi Arabia,6,4.0,2.0,40.0,17.0,0.0,36.0,7.0,0.0,,0.0,2.0,2.0,1.0,Fawzi Al-Thukair,Abdulrahman Alguwaizani,41.89846671200016,41.945467515000104
2017,Armenia,6,5.0,1.0,41.0,18.0,0.0,38.0,2.0,0.0,,0.0,2.0,2.0,1.0,Tigran Margaryan,Smbat Gogyan,45.54717289200002,45.039400268000094
2017,Azerbaijan,6,6.0,,37.0,19.0,0.0,42.0,0.0,0.0,,0.0,0.0,4.0,2.0,Javid Habibov,Fuad Garayev,45.07499903900006,50.621267123000024
2017,Mexico,6,6.0,,42.0,13.0,0.0,39.0,2.0,0.0,,0.0,1.0,2.0,3.0,Rogelio Valdez,Jorge Garza Vargas,-114.73403886599989,-87.37942460799991
2017,Bosnia and Herzegovina,6,4.0,2.0,41.0,15.0,0.0,39.0,0.0,0.0,,0.0,0.0,4.0,2.0,Harun Hindija,Marko Ćitić,16.941528768000097,
2017,Tajikistan,6,6.0,,40.0,13.0,0.0,42.0,0.0,0.0,,0.0,0.0,3.0,3.0,Pirahmad Olimjon,,70.61990604700006,70.64507246900021
2017,Macau,6,5.0,1.0,39.0,10.0,0.0,36.0,9.0,0.0,,1.0,0.0,0.0,5.0,Lung Yam Wan,Ieng Tak Leong,,
2017,New Zealand,6,5.0,1.0,42.0,8.0,0.0,42.0,2.0,0.0,,0.0,0.0,3.0,3.0,Michael Albert,Robin Hankin,169.21275979100002,166.20525149800008
2017,Cyprus,6,5.0,1.0,42.0,15.0,0.0,36.0,0.0,0.0,,0.0,0.0,5.0,1.0,Dimitrios Karantanos,Theoklitos Paragyiou,33.773989705000105,33.742792014000116
2017,Mongolia,6,6.0,,37.0,12.0,0.0,42.0,1.0,1.0,,0.0,1.0,2.0,3.0,Bayarmagnai Gombodorj,Otgonbayar Uuye,100.0059676520001,
2017,Turkmenistan,6,6.0,,40.0,11.0,0.0,42.0,0.0,0.0,,0.0,0.0,2.0,4.0,Arslan Hojiyev,Orazmammet Annaorazov,53.10206139400006,53.50863691500015
2017,Sweden,6,5.0,1.0,42.0,13.0,0.0,27.0,8.0,1.0,,0.0,1.0,2.0,3.0,Paul Vaderlind,Victor Ufnarovski,15.675303582000083,17.081879102000073
2017,India,6,6.0,,42.0,18.0,0.0,30.0,0.0,0.0,,0.0,0.0,3.0,3.0,Chudamani R. Pranesachar,Vaibhav Vaish,93.85531660200016,93.628184441
2017,Slovenia,6,6.0,,42.0,16.0,0.0,32.0,0.0,0.0,,0.0,0.0,2.0,4.0,Gregor Dolinar,Veno Mramor,16.34342574100009,
2017,Portugal,6,5.0,1.0,39.0,19.0,0.0,28.0,3.0,0.0,,0.0,0.0,2.0,2.0,Joana Teles,António Salgueiro,-16.023101365999963,-15.859771287999962
2017,Spain,6,6.0,,41.0,20.0,0.0,25.0,0.0,0.0,,0.0,0.0,3.0,2.0,María Gaspar,Marco Castrillón,-17.885121222999942,-15.414947068999908
2017,Syria,6,6.0,,33.0,10.0,0.0,42.0,0.0,0.0,,0.0,1.0,0.0,5.0,Abdullatif Hanano,Imad Fattash,42.2368323160002,
2017,Latvia,6,5.0,1.0,39.0,8.0,0.0,24.0,13.0,0.0,,0.0,0.0,3.0,2.0,Filips Jeļisejevs,Agnese Zalcmane,25.333678019000104,
2017,Republic of Moldova,6,6.0,,38.0,11.0,0.0,27.0,7.0,0.0,,0.0,1.0,0.0,4.0,Valeriu Baltag,Valeriu Guțu,,
2017,Switzerland,6,6.0,,42.0,9.0,0.0,22.0,10.0,0.0,,0.0,0.0,1.0,5.0,Arnaud Maret,Paul Seidel,8.61743737800009,
2017,Colombia,6,3.0,3.0,41.0,2.0,0.0,35.0,3.0,0.0,,0.0,0.0,1.0,5.0,Maria Elizabeth Losada,Juan Carlos Basto,-78.2048906179999,-77.83991451699987
2017,South Africa,6,6.0,,41.0,7.0,0.0,27.0,6.0,0.0,,0.0,0.0,2.0,4.0,Liam Baker,Phil Labuschagne,37.86378014400023,37.93864993600019
2017,Belgium,6,5.0,1.0,39.0,14.0,0.0,23.0,3.0,1.0,,0.0,1.0,2.0,2.0,Bart Windels,Philippe Niederkorn,4.815447224000138,
2017,Ireland,6,4.0,2.0,36.0,8.0,0.0,34.0,2.0,0.0,,0.0,0.0,2.0,4.0,Mark Flanagan,Anca Mustata,-9.82408606699994,-10.318267381999902
2017,Sri Lanka,6,5.0,1.0,42.0,8.0,0.0,30.0,0.0,0.0,,0.0,0.0,3.0,3.0,,Rusiru Rangika Gambheera Arachchige,81.8226017590001,79.91651451900012
2017,Denmark,6,5.0,1.0,41.0,5.0,0.0,27.0,4.0,0.0,,0.0,0.0,1.0,5.0,Asbjørn Christian Nordentoft,Frederik Ravn Klausen,11.25603274800011,10.364268425000091
2017,North Macedonia,6,4.0,2.0,35.0,6.0,0.0,36.0,0.0,0.0,,0.0,0.0,1.0,4.0,Alekso Malcheski,Velinov Daniel,,
2017,Kyrgyzstan,6,6.0,,34.0,4.0,0.0,35.0,2.0,0.0,,0.0,0.0,2.0,3.0,Saltanat Saparalieva,Azamat Askarov,75.20463911900009,
2017,Morocco,6,6.0,,37.0,13.0,0.0,25.0,0.0,0.0,,0.0,0.0,1.0,4.0,Mohamed Berraho,Mohamed El Ibbaoui,-5.405490480999902,
2017,Slovakia,6,5.0,1.0,40.0,4.0,0.0,26.0,5.0,0.0,,0.0,0.0,1.0,5.0,Peter Novotný,Martin Vodička,19.706321249000098,
2017,Austria,6,6.0,,40.0,5.0,0.0,15.0,14.0,0.0,,0.0,2.0,0.0,2.0,Robert Geretschläger,Heinrich Josef Gstöttner,15.161792440000113,
2017,Estonia,6,6.0,,40.0,14.0,0.0,16.0,2.0,0.0,,0.0,1.0,0.0,4.0,Urve Kangro,Sandra Schumann,23.270192905000044,23.970713738000114
2017,Norway,6,5.0,1.0,38.0,11.0,0.0,17.0,5.0,0.0,,0.0,0.0,2.0,3.0,Dávid Kunszenti-Kovács,Johannes Kleppe,3.38257897200009,11.047618035000141
2017,Algeria,6,5.0,1.0,28.0,11.0,0.0,31.0,0.0,0.0,,0.0,0.0,1.0,4.0,Malik Talbi,Ali Atia,8.602510428642177,
2017,Lithuania,6,5.0,1.0,41.0,7.0,0.0,20.0,1.0,0.0,,0.0,0.0,2.0,3.0,Artūras Dubickas,Romualdas Kašuba,20.988942905000073,24.936286255000113
2017,Uzbekistan,5,5.0,,16.0,18.0,0.0,35.0,0.0,0.0,,0.0,1.0,0.0,4.0,Shukhrat Ismailov,,71.75730432100013,71.17692631000014
2017,Albania,6,5.0,1.0,41.0,4.0,0.0,22.0,0.0,0.0,,0.0,0.0,1.0,5.0,Adrian Naço,Enkel Hysnelaj,19.747765747000074,
2017,Chile,6,5.0,1.0,36.0,5.0,0.0,26.0,0.0,0.0,,0.0,0.0,1.0,4.0,Hernan Burgos,Mario Ponce,-67.25609290299991,-67.10142981699991
2017,Ecuador,6,5.0,1.0,38.0,6.0,0.0,20.0,2.0,0.0,,0.0,0.0,1.0,4.0,Jorge Chamaidan,Hugo Peña,-80.11510169199994,-79.85751088699996
2017,Tunisia,5,5.0,,28.0,3.0,0.0,28.0,0.0,0.0,,0.0,0.0,1.0,3.0,Mohsen Ben Ahmed Ben Abdallah,Mourad Khecharem,10.929942254000082,11.0557084000001
2017,Venezuela,5,2.0,3.0,29.0,4.0,0.0,24.0,2.0,0.0,,0.0,0.0,2.0,2.0,Rafael Sánchez,José Nieto,-61.39027141599988,-61.00568600199992
2017,Costa Rica,6,5.0,1.0,34.0,1.0,0.0,23.0,0.0,0.0,,0.0,0.0,0.0,5.0,Jeremías Ramírez Jiménez,Juleana Lucia Villegas Segura,-87.0990291009999,-83.8780764059999
2017,Pakistan,6,6.0,,23.0,6.0,0.0,29.0,0.0,0.0,,0.0,0.0,1.0,3.0,Sarfraz Ahmad,Kashif Ali,67.47779381600006,74.8243005780001
2017,El Salvador,4,4.0,,25.0,5.0,0.0,25.0,2.0,0.0,,0.0,0.0,1.0,3.0,Gabriel Alexander Chicas Reyes,Eduardo Arnoldo Aguilar Cañas,-87.69699627599994,-87.76380481799995
2017,Finland,6,6.0,,40.0,4.0,0.0,10.0,1.0,1.0,,0.0,0.0,0.0,6.0,Lauri Hallila,Otte Heinävaara,22.443695509000094,23.90870201900006
2017,Kosovo,5,3.0,2.0,29.0,1.0,0.0,22.0,2.0,1.0,,0.0,0.0,1.0,2.0,Faton Berisha,Eliot Bytyçi,20.864700154000047,
2017,Puerto Rico,5,4.0,1.0,33.0,3.0,0.0,19.0,0.0,0.0,,0.0,0.0,0.0,4.0,Luis Fernando Cáceres Duque,Omar Colón Reyes,-67.87315833199992,-65.28307044199994
2017,Nigeria,4,4.0,,21.0,5.0,0.0,25.0,0.0,0.0,,0.0,0.0,0.0,4.0,Stephen Ejuggwu Onah,Steve Dele Oluwaniyi,7.451914910000056,7.274180535000085
2017,Paraguay,6,5.0,1.0,35.0,1.0,0.0,12.0,0.0,0.0,,0.0,0.0,0.0,2.0,Roberto Daniel Filizzola Ortiz,Stefania Yuliana Viterbori Ugarte,-58.15879675299999,
2017,Iceland,6,6.0,,31.0,5.0,0.0,9.0,0.0,0.0,,0.0,0.0,0.0,3.0,Marteinn Þór Harðarson,Jóhanna Katrín Eggertsdóttir,-20.269642706999917,-17.749256964999887
2017,Luxembourg,6,5.0,1.0,27.0,1.0,0.0,15.0,2.0,0.0,,0.0,0.0,1.0,1.0,Charles Leytem,Pascal Zeihen,6.038628377000094,
2017,Nicaragua,4,4.0,,17.0,4.0,0.0,22.0,1.0,0.0,,0.0,0.0,1.0,2.0,Ricardo Largaespada,Ervin Ramirez,-83.7203669909999,-83.05394446499992
2017,Uruguay,6,6.0,,37.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,3.0,Leonardo Lois Da Silva,Nelson Chocca,-56.90636673999998,
2017,Montenegro,4,3.0,1.0,21.0,4.0,0.0,10.0,7.0,0.0,,0.0,0.0,1.0,2.0,Zana Kovijanic-Vukicevic,Gojko Jelovac,19.054991495000138,
2017,Bolivia,6,5.0,1.0,24.0,0.0,0.0,17.0,0.0,0.0,,0.0,0.0,0.0,4.0,Jimmy Santamaria Torrez,Patricia Claudia Velasquez Garnica,-65.29246984899996,
2017,Liechtenstein,3,,3.0,19.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,2.0,Louis Hainaut,Jana Cslovjecsek,9.581202840000032,
2017,Uganda,6,5.0,1.0,6.0,5.0,0.0,11.0,0.0,0.0,,0.0,0.0,0.0,1.0,Jasper Okello,Namuddu Assumpta Kasamba,34.10802616400014,
2017,Guatemala,4,3.0,1.0,12.0,0.0,0.0,6.0,2.0,0.0,,0.0,0.0,0.0,1.0,José Carlos Alberto Bonilla Aldana,William Roberto Gutiérrez Herrera,-89.16049617499996,
2017,Botswana,6,3.0,3.0,8.0,1.0,0.0,10.0,0.0,0.0,,0.0,0.0,0.0,1.0,Mmoloki Lekhutlile,Mathews Masole,25.259780721000112,
2017,Myanmar,6,5.0,1.0,2.0,2.0,0.0,11.0,0.0,0.0,,0.0,0.0,0.0,1.0,Saw Win Maung,Htin Aung,98.0574650400001,98.27515709700012
2017,Panama,1,1.0,,7.0,3.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,1.0,,Pablo Jaen,-81.80719967399995,-81.05284583199992
2017,Trinidad and Tobago,1,1.0,,7.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,0.0,1.0,Indra Haraksingh,,-60.90729732999998,-60.52208411399994
2017,Cuba,1,1.0,,5.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,0.0,1.0,Nelson Tomás Hernández Reyes,,-78.38418535099993,-78.5782771479999
2017,Iraq,4,4.0,,11.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,1.0,Ramazan Ince,Fatih Emre Tokyay,42.896740357000084,
2017,Honduras,2,2.0,,6.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,José Alberto Fajardo Tejada,Devis Moises Alvarado Zavala,-87.62433834499993,-87.61241614499988
2017,Cambodia,6,5.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,,0.0,0.0,0.0,1.0,Kamerane Meak,Karim Ham,103.8048608730002,103.32471764400012
2017,Ivory Coast,6,5.0,1.0,2.0,2.0,0.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,Adama Coulibaly,Aboubacar Camara,-3.1849666009999,-6.249458780999873
2017,Kenya,6,4.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,,0.0,0.0,0.0,0.0,James Katende,Jared Ongaro,41.16277103000007,35.39611689296228
2017,Ghana,1,1.0,,5.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,Brian Basham,Mawuenyega Dogoe,-0.16610917099996,
2017,Tanzania,2,2.0,,4.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,Ertugrul Tarhan,Mahadevan Koipallil,,
2017,Egypt,3,3.0,,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,Ahmed Radwan,,34.00294030000012,34.02849368600019
2017,Nepal,6,6.0,,0.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,Deepak Bastola,Pitambar Acharya,81.77901818800007,
2016,United States of America,6,6.0,,37.0,42.0,27.0,42.0,41.0,25.0,,6.0,0.0,0.0,0.0,Po-Shen Loh,Razvan Gelca,-155.6065189699999,-156.5445550619999
2016,Republic of Korea,6,6.0,,42.0,41.0,23.0,42.0,33.0,26.0,,4.0,2.0,0.0,0.0,Yongjin Song,Bo-Hae Im,,
2016,People's Republic of China,6,6.0,,42.0,30.0,20.0,42.0,42.0,28.0,,4.0,2.0,0.0,0.0,Bin Xiong,Qiusheng Li,,
2016,Singapore,6,6.0,,42.0,42.0,11.0,39.0,42.0,20.0,,4.0,2.0,0.0,0.0,Yan Loi Wong,Lixing Zong,103.96078535200013,
2016,Taiwan,6,6.0,,42.0,37.0,7.0,38.0,30.0,21.0,,3.0,3.0,0.0,0.0,Yen-Chi Roger Lin,John Meng Kai Hong,121.58765709700006,121.49610436300011
2016,Democratic People's Republic of Korea,6,6.0,,41.0,30.0,2.0,42.0,31.0,22.0,,2.0,4.0,0.0,0.0,Yong Chol Ham,Kwang Nam O,,
2016,Russian Federation,6,6.0,,42.0,28.0,10.0,41.0,37.0,7.0,,4.0,1.0,1.0,0.0,Nazar Agakhanov,Dmitry Tereshin,,
2016,United Kingdom,6,6.0,,35.0,36.0,4.0,41.0,28.0,21.0,,2.0,4.0,0.0,0.0,Geoff Smith,Dominic Yeo,-6.287505662999905,-6.332508917999888
2016,Hong Kong,6,5.0,1.0,42.0,34.0,0.0,42.0,34.0,9.0,,3.0,2.0,1.0,0.0,Kin Yin Li,Cesar Jose Alaban,,
2016,Japan,6,6.0,,39.0,35.0,2.0,42.0,20.0,18.0,,1.0,4.0,1.0,0.0,Yasuo Morita,Keiko Tasaki,141.46794681100008,153.97828209700018
2016,Vietnam,6,6.0,,42.0,30.0,1.0,40.0,33.0,5.0,,1.0,4.0,1.0,0.0,Anh Vinh Lê,Bá Khánh Trình Lê,106.66871178500006,106.22339928500017
2016,Canada,6,5.0,1.0,36.0,27.0,3.0,42.0,30.0,10.0,,2.0,2.0,1.0,1.0,Robert Morewood,Hunter Spink,-65.61058508999994,-59.85837099799994
2016,Thailand,6,6.0,,42.0,18.0,0.0,42.0,26.0,20.0,,2.0,2.0,1.0,1.0,Wittawat Kositwattanarerk,Dungjade Shiowattana,99.247813347,99.65870201900012
2016,Hungary,6,5.0,1.0,42.0,28.0,2.0,41.0,19.0,13.0,,1.0,3.0,2.0,0.0,József Pelikán,Sándor Dobos,20.981488891000083,
2016,Brazil,6,6.0,,42.0,25.0,0.0,42.0,16.0,13.0,,0.0,5.0,1.0,0.0,Nicolau C. Saldanha,Samuel Barbosa Feitosa,-48.54259192599997,-48.58324133999986
2016,Italy,6,6.0,,41.0,28.0,2.0,38.0,22.0,7.0,,1.0,3.0,0.0,2.0,Massimo Gobbino,Davide Lombardo,12.621267123000052,12.856944207000112
2016,Philippines,6,6.0,,40.0,28.0,0.0,42.0,12.0,11.0,,2.0,2.0,0.0,2.0,Richard Eden,Louie John Vallejo,119.84978274800014,119.45655358200023
2016,Bulgaria,6,5.0,1.0,42.0,13.0,3.0,42.0,18.0,14.0,,0.0,3.0,3.0,0.0,Peter Boyvalenkov,Emil Kolev,22.919561808000054,
2016,Germany,6,5.0,1.0,40.0,29.0,7.0,42.0,10.0,3.0,,0.0,3.0,3.0,0.0,Jürgen Prestin,Eric Müller,6.742198113000114,6.873789910000141
2016,Indonesia,6,6.0,,42.0,17.0,0.0,42.0,21.0,8.0,,0.0,3.0,3.0,0.0,Aleams Barra,Hery Susanto,121.59742272200018,123.36133873800017
2016,Romania,6,6.0,,42.0,30.0,1.0,39.0,16.0,2.0,,0.0,5.0,1.0,0.0,Radu Gologan,Cătălin-Liviu Gherghe,26.722378784000114,
2016,Israel,6,6.0,,42.0,9.0,9.0,34.0,27.0,6.0,,0.0,3.0,3.0,0.0,Dan Carmon,Amos Onn,35.80363326000017,
2016,Mexico,6,5.0,1.0,42.0,22.0,0.0,39.0,6.0,17.0,,0.0,4.0,1.0,1.0,Rogelio Valdez,Marco Antonio Figueroa Ibarra,-114.73403886599989,-87.37942460799991
2016,Islamic Republic of Iran,6,6.0,,42.0,16.0,3.0,42.0,18.0,4.0,,0.0,3.0,3.0,0.0,Omid Hatami,Mohsen Jamaali,,
